/vout X,/vout Y,/dac_out X,/dac_out Y,/I5/PM0/D X,/I5/PM0/D Y,/I5/vbody X,/I5/vbody Y
5.325625042708439e-08,0.9980275709768416,5.325625042708439e-08,0,5.325625042708439e-08,-9.917705261176898e-08,5.325625042708439e-08,0.8766803022131909
5.350100000166667e-08,0.9980389210765708,5.350100000166667e-08,0,5.350100000166667e-08,-9.859728820019725e-08,5.350100000166667e-08,0.8768483041754555
5.375087500145834e-08,0.9980504403883963,5.375087500145834e-08,0,5.375087500145834e-08,-9.800878351398753e-08,5.375087500145834e-08,0.8770190087333166
5.400075000125e-08,0.9980618908852411,5.400075000125e-08,0,5.400075000125e-08,-9.742369883703334e-08,5.400075000125e-08,0.8771888963046131
5.450050000083333e-08,0.9980844527177001,5.450050000083333e-08,0,5.450050000083333e-08,-9.627067507049883e-08,5.450050000083333e-08,0.8775246583698211
5.549999999999999e-08,0.9981289359621849,5.549999999999999e-08,0,5.549999999999999e-08,-9.399617907600469e-08,5.549999999999999e-08,0.8781887070608131
5.749899999833331e-08,0.9982149131457055,5.749899999833331e-08,0,5.749899999833331e-08,-8.959630470282624e-08,5.749899999833331e-08,0.8794824403043698
6.149699999499995e-08,0.998375227586963,6.149699999499995e-08,0,6.149699999499995e-08,-8.138053614189741e-08,6.149699999499995e-08,0.8819398752323759
6.949299998833322e-08,0.9986542882878026,6.949299998833322e-08,0,6.949299998833322e-08,-6.704903148818956e-08,6.949299998833322e-08,0.8864087790744604
8.31707594027487e-08,0.9990271602543269,8.31707594027487e-08,0,8.31707594027487e-08,-4.786846007651189e-08,8.31707594027487e-08,0.8929778455834391
1.01e-07,0.9993654867227312,1.01e-07,0,1.01e-07,-3.04739250552513e-08,1.01e-07,0.900041623408228
1.015002500004167e-07,0.9993725496614148,1.015002500004167e-07,0,1.015002500004167e-07,-3.011180104429741e-08,1.015002500004167e-07,0.9002151053743878
1.02e-07,0.9993795496758957,1.02e-07,0,1.02e-07,-2.975321455921566e-08,1.02e-07,0.9003878070895613
1.020002500004167e-07,0.9993795531636095,1.020002500004167e-07,0,1.020002500004167e-07,-2.975303608770964e-08,1.020002500004167e-07,0.900387893331796
1.0200075000125e-07,0.9993795601391303,1.0200075000125e-07,0,1.0200075000125e-07,-2.975267872398948e-08,1.0200075000125e-07,0.900388065815437
1.020017500029167e-07,0.9993795740899541,1.020017500029167e-07,0,1.020017500029167e-07,-2.975196432206293e-08,1.020017500029167e-07,0.9003884107805672
1.0200375000625e-07,0.9993796019905264,1.0200375000625e-07,0,1.0200375000625e-07,-2.975053557231321e-08,1.0200375000625e-07,0.9003891007004775
1.020077500129167e-07,0.9993796577876639,1.020077500129167e-07,0,1.020077500129167e-07,-2.974767805636626e-08,1.020077500129167e-07,0.9003904804975992
1.020157500262501e-07,0.999379769365867,1.020157500262501e-07,0,1.020157500262501e-07,-2.974196347839105e-08,1.020157500262501e-07,0.9003932399195322
1.020317500529168e-07,0.9993799924577202,1.020317500529168e-07,0,1.020317500529168e-07,-2.973053679504535e-08,1.020317500529168e-07,0.9003987580712536
1.020637501062503e-07,0.9993804383840309,1.020637501062503e-07,0,1.020637501062503e-07,-2.970769550762882e-08,1.020637501062503e-07,0.9004097915989581
1.021277502129172e-07,0.9993813292098249,1.021277502129172e-07,0,1.021277502129172e-07,-2.96620652514953e-08,1.021277502129172e-07,0.9004318475424682
1.02255750426251e-07,0.9993831067650075,1.02255750426251e-07,0,1.02255750426251e-07,-2.957101681348518e-08,1.02255750426251e-07,0.9004759150357681
1.025005000008333e-07,0.9993864904870131,1.025005000008333e-07,0,1.025005000008333e-07,-2.939770738291503e-08,1.025005000008333e-07,0.9005600123419759
1.02750375000625e-07,0.9993899246444971,1.02750375000625e-07,0,1.02750375000625e-07,-2.92218263507506e-08,1.02750375000625e-07,0.900645649066153
1.030002500004167e-07,0.9993933382784527,1.030002500004167e-07,0,1.030002500004167e-07,-2.904700820094446e-08,1.030002500004167e-07,0.9007310627865091
1.035e-07,0.9994000644013291,1.035e-07,0,1.035e-07,-2.870265003200498e-08,1.035e-07,0.9009007852943554
1.044994999991667e-07,0.9994133258303063,1.044994999991667e-07,0,1.044994999991667e-07,-2.802375931703673e-08,1.044994999991667e-07,0.90123814253533
1.064984999975001e-07,0.9994389586936228,1.064984999975001e-07,0,1.064984999975001e-07,-2.671204466556505e-08,1.064984999975001e-07,0.9019030631915252
1.104964999941668e-07,0.9994867643647743,1.104964999941668e-07,0,1.104964999941668e-07,-2.42677953026567e-08,1.104964999941668e-07,0.903194323577909
1.184924999875003e-07,0.9995700505895574,1.184924999875003e-07,0,1.184924999875003e-07,-2.001761659486917e-08,1.184924999875003e-07,0.9056353547737542
1.22490499984167e-07,0.9996060381049269,1.22490499984167e-07,0,1.22490499984167e-07,-1.818573448192693e-08,1.22490499984167e-07,0.9067893413266104
1.304864999775005e-07,0.9996686080668232,1.304864999775005e-07,0,1.304864999775005e-07,-1.500918962741808e-08,1.304864999775005e-07,0.9089802216975795
1.402432499887503e-07,0.9997307503863674,1.402432499887503e-07,0,1.402432499887503e-07,-1.186857014198958e-08,1.402432499887503e-07,0.9114656365373188
1.5e-07,0.9997801261689346,1.5e-07,0,1.5e-07,-9.388410783989409e-09,1.5e-07,0.9137688321624298
1.505002500004167e-07,0.9997823050012919,1.505002500004167e-07,0,1.505002500004167e-07,-9.279561974808627e-09,1.505002500004167e-07,0.9138818359083968
1.51e-07,0.9997844647999871,1.51e-07,0,1.51e-07,-9.171674036031208e-09,1.51e-07,0.9139944528927297
1.510002500004167e-07,0.9997844658761516,1.510002500004167e-07,0,1.510002500004167e-07,-9.171620390494513e-09,1.510002500004167e-07,0.9139945091609066
1.510007500012501e-07,0.9997844680285954,1.510007500012501e-07,0,1.510007500012501e-07,-9.171512751903455e-09,1.510007500012501e-07,0.9139946216969
1.510017500029168e-07,0.999784472333389,1.510017500029168e-07,0,1.510017500029168e-07,-9.171297751735578e-09,1.510017500029168e-07,0.9139948467678884
1.510037500062504e-07,0.9997844809426746,1.510037500062504e-07,0,1.510037500062504e-07,-9.170867722228625e-09,1.510037500062504e-07,0.9139952969051293
1.510077500129175e-07,0.9997844981600246,1.510077500129175e-07,0,1.510077500129175e-07,-9.170007742731414e-09,1.510077500129175e-07,0.9139961971600521
1.510157500262517e-07,0.9997845325897845,1.510157500262517e-07,0,1.510157500262517e-07,-9.168288061729072e-09,1.510157500262517e-07,0.9139979975911842
1.510317500529201e-07,0.999784601430051,1.510317500529201e-07,0,1.510317500529201e-07,-9.164849694274674e-09,1.510317500529201e-07,0.9140015981385322
1.51063750106257e-07,0.9997847390333544,1.51063750106257e-07,0,1.51063750106257e-07,-9.157977001555594e-09,1.51063750106257e-07,0.9140087979738992
1.511277502129307e-07,0.9997850139309459,1.511277502129307e-07,0,1.511277502129307e-07,-9.144247595847199e-09,1.511277502129307e-07,0.9140231926107755
1.512557504262781e-07,0.9997855624927503,1.512557504262781e-07,0,1.512557504262781e-07,-9.116852414610462e-09,1.512557504262781e-07,0.9140519617730969
1.515005000008333e-07,0.9997866068389089,1.515005000008333e-07,0,1.515005000008333e-07,-9.064705268946706e-09,1.515005000008333e-07,0.914106896879553
1.51750375000625e-07,0.9997876669059234,1.51750375000625e-07,0,1.51750375000625e-07,-9.011783306831898e-09,1.51750375000625e-07,0.914162881757419
1.520002500004167e-07,0.9997887207942912,1.520002500004167e-07,0,1.520002500004167e-07,-8.959180068127506e-09,1.520002500004167e-07,0.9142187652541176
1.520005000008333e-07,0.9997887218456473,1.520005000008333e-07,0,1.520005000008333e-07,-8.959127532325155e-09,1.520005000008333e-07,0.9142188211148589
1.520010000016667e-07,0.9997887239482832,1.520010000016667e-07,0,1.520010000016667e-07,-8.95902263711235e-09,1.520010000016667e-07,0.9142189328359168
1.520020000033334e-07,0.9997887281534213,1.520020000033334e-07,0,1.520020000033334e-07,-8.958812824361979e-09,1.520020000033334e-07,0.9142191562770345
1.520040000066667e-07,0.9997887365635126,1.520040000066667e-07,0,1.520040000066667e-07,-8.958393028687402e-09,1.520040000066667e-07,0.9142196031546458
1.520080000133334e-07,0.9997887533824087,1.520080000133334e-07,0,1.520080000133334e-07,-8.957553665614904e-09,1.520080000133334e-07,0.9142204968905668
1.520160000266667e-07,0.9997887870156381,1.520160000266667e-07,0,1.520160000266667e-07,-8.955875071041274e-09,1.520160000266667e-07,0.9142222842849115
1.520320000533335e-07,0.9997888542631345,1.520320000533335e-07,0,1.520320000533335e-07,-8.952518919551115e-09,1.520320000533335e-07,0.914225858763014
1.520640001066669e-07,0.9997889886827002,1.520640001066669e-07,0,1.520640001066669e-07,-8.945810481143416e-09,1.520640001066669e-07,0.9142330064770302
1.521280002133339e-07,0.9997892572201946,1.521280002133339e-07,0,1.521280002133339e-07,-8.932409169774243e-09,1.521280002133339e-07,0.9142472969388074
1.522560004266677e-07,0.9997897930912202,1.522560004266677e-07,0,1.522560004266677e-07,-8.905668644467253e-09,1.522560004266677e-07,0.9142758580198924
1.5250075000125e-07,0.9997908132801111,1.5250075000125e-07,0,1.5250075000125e-07,-8.854767611459131e-09,1.5250075000125e-07,0.9143303962486169
1.527506250010417e-07,0.9997918488307046,1.527506250010417e-07,0,1.527506250010417e-07,-8.803110219571684e-09,1.527506250010417e-07,0.9143859772804003
1.530005000008333e-07,0.9997928783501034,1.530005000008333e-07,0,1.530005000008333e-07,-8.751763874546621e-09,1.530005000008333e-07,0.9144414582817084
1.5300075000125e-07,0.99979287937712,1.5300075000125e-07,0,1.5300075000125e-07,-8.751712653406492e-09,1.5300075000125e-07,0.9144415137404178
1.530012500020833e-07,0.9997928814310506,1.530012500020833e-07,0,1.530012500020833e-07,-8.751610301207331e-09,1.530012500020833e-07,0.9144416246574092
1.5300225000375e-07,0.9997928855390484,1.5300225000375e-07,0,1.5300225000375e-07,-8.751405289198547e-09,1.5300225000375e-07,0.9144418464905032
1.530042500070834e-07,0.9997928937547189,1.530042500070834e-07,0,1.530042500070834e-07,-8.750995655161064e-09,1.530042500070834e-07,0.9144422901520725
1.5300825001375e-07,0.999792910184783,1.5300825001375e-07,0,1.5300825001375e-07,-8.750176328261728e-09,1.5300825001375e-07,0.9144431774561543
1.530162500270834e-07,0.999792943040352,1.530162500270834e-07,0,1.530162500270834e-07,-8.748537852571101e-09,1.530162500270834e-07,0.9144449519878133
1.530322500537501e-07,0.9997930087330906,1.530322500537501e-07,0,1.530322500537501e-07,-8.745261878473161e-09,1.530322500537501e-07,0.914448500744712
1.530642501070836e-07,0.9997931400448994,1.530642501070836e-07,0,1.530642501070836e-07,-8.738713727794386e-09,1.530642501070836e-07,0.914455597032826
1.531282502137505e-07,0.9997934023740491,1.531282502137505e-07,0,1.531282502137505e-07,-8.725632612481282e-09,1.531282502137505e-07,0.9144697847088348
1.532562504270844e-07,0.9997939258571574,1.532562504270844e-07,0,1.532562504270844e-07,-8.699530979777659e-09,1.532562504270844e-07,0.9144981404820847
1.535010000016667e-07,0.9997949224653173,1.535010000016667e-07,0,1.535010000016667e-07,-8.649846045624272e-09,1.535010000016667e-07,0.9145522871168311
1.537508750014583e-07,0.9997959340846524,1.537508750014583e-07,0,1.537508750014583e-07,-8.599422759570316e-09,1.537508750014583e-07,0.9146074696709208
1.5400075000125e-07,0.9997969398167725,1.5400075000125e-07,0,1.5400075000125e-07,-8.549303024604112e-09,1.5400075000125e-07,0.9146625535190802
1.545005000008333e-07,0.9997989222706369,1.545005000008333e-07,0,1.545005000008333e-07,-8.450572051739004e-09,1.545005000008333e-07,0.9147722307325274
1.555e-07,0.9998028324455051,1.555e-07,0,1.555e-07,-8.255912056522242e-09,1.555e-07,0.9149906537794457
1.574989999983334e-07,0.9998103974959567,1.574989999983334e-07,0,1.574989999983334e-07,-7.879737913730592e-09,1.574989999983334e-07,0.9154230993588299
1.614969999950002e-07,0.9998245347443978,1.614969999950002e-07,0,1.614969999950002e-07,-7.178495394389911e-09,1.614969999950002e-07,0.9162703994964642
1.638730428373666e-07,0.9998323369369727,1.638730428373666e-07,0,1.638730428373666e-07,-6.792606304341422e-09,1.638730428373666e-07,0.9167630855166429
1.686251285220995e-07,0.99984672493066,1.686251285220995e-07,0,1.686251285220995e-07,-6.083347818324463e-09,1.686251285220995e-07,0.9177253301741427
1.781292998915653e-07,0.999871309573506,1.781292998915653e-07,0,1.781292998915653e-07,-4.879767887322545e-09,1.781292998915653e-07,0.9195642143705778
1.817227258865425e-07,0.9998792649192725,1.817227258865425e-07,0,1.817227258865425e-07,-4.493416194047753e-09,1.817227258865425e-07,0.9202309331280176
1.88909577876497e-07,0.9998933595125927,1.88909577876497e-07,0,1.88909577876497e-07,-3.813494194888962e-09,1.88909577876497e-07,0.9215215475399355
1.930052639365289e-07,0.9999004101211737,1.930052639365289e-07,0,1.930052639365289e-07,-3.476105422734148e-09,1.930052639365289e-07,0.9222326428872879
2.01e-07,0.9999124634497057,2.01e-07,0,2.01e-07,-2.904377153822909e-09,2.01e-07,0.9235737117573223
2.015002500004167e-07,0.9999131394760614,2.015002500004167e-07,0,2.015002500004167e-07,-2.87258799396069e-09,2.015002500004167e-07,0.923655454574317
2.02e-07,0.9999138098981207,2.02e-07,0,2.02e-07,-2.841073528681201e-09,2.02e-07,0.9237369653139383
2.020002500004167e-07,0.999913810232293,2.020002500004167e-07,0,2.020002500004167e-07,-2.841057773785494e-09,2.020002500004167e-07,0.9237370060521219
2.020007500012501e-07,0.9999138109006227,2.020007500012501e-07,0,2.020007500012501e-07,-2.841026368850282e-09,2.020007500012501e-07,0.9237370875282628
2.020017500029168e-07,0.9999138122372057,2.020017500029168e-07,0,2.020017500029168e-07,-2.840963596889018e-09,2.020017500029168e-07,0.9237372504799799
2.020037500062504e-07,0.9999138149101353,2.020037500062504e-07,0,2.020037500062504e-07,-2.840838023575997e-09,2.020037500062504e-07,0.9237375763807641
2.020077500129175e-07,0.9999138202557996,2.020077500129175e-07,0,2.020077500129175e-07,-2.840586745633976e-09,2.020077500129175e-07,0.9237382281716506
2.020157500262517e-07,0.9999138309457699,2.020157500262517e-07,0,2.020157500262517e-07,-2.840084375619293e-09,2.020157500262517e-07,0.9237395317102147
2.020317500529201e-07,0.9999138523199796,2.020317500529201e-07,0,2.020317500529201e-07,-2.839079933225372e-09,2.020317500529201e-07,0.9237421386142584
2.02063750106257e-07,0.9999138950458211,2.02063750106257e-07,0,2.02063750106257e-07,-2.83707219263645e-09,2.02063750106257e-07,0.923747351730278
2.021277502129307e-07,0.9999139804072237,2.021277502129307e-07,0,2.021277502129307e-07,-2.833061294851064e-09,2.021277502129307e-07,0.9237577751954592
2.022557504262781e-07,0.9999141507693914,2.022557504262781e-07,0,2.022557504262781e-07,-2.82505775026466e-09,2.022557504262781e-07,0.9237786110683017
2.025005000008333e-07,0.999914475185839,2.025005000008333e-07,0,2.025005000008333e-07,-2.809821613084146e-09,2.025005000008333e-07,0.9238184104223476
2.02750375000625e-07,0.9999148045977819,2.02750375000625e-07,0,2.02750375000625e-07,-2.794357377531306e-09,2.02750375000625e-07,0.9238589878303339
2.030002500004167e-07,0.9999151322026855,2.030002500004167e-07,0,2.030002500004167e-07,-2.778984544775116e-09,2.030002500004167e-07,0.9238995093911724
2.035e-07,0.9999157785071505,2.035e-07,0,2.035e-07,-2.748695100531951e-09,2.035e-07,0.9239802746029192
2.044994999991667e-07,0.9999170543050044,2.044994999991667e-07,0,2.044994999991667e-07,-2.688956926253346e-09,2.044994999991667e-07,0.9241412759798824
2.064984999975001e-07,0.9999195274475946,2.064984999975001e-07,0,2.064984999975001e-07,-2.573439301683678e-09,2.064984999975001e-07,0.9244607700693472
2.104964999941668e-07,0.999924168261498,2.104964999941668e-07,0,2.104964999941668e-07,-2.357801301141651e-09,2.104964999941668e-07,0.9250896542680056
2.184924999875003e-07,0.9999323580445103,2.184924999875003e-07,0,2.184924999875003e-07,-1.981385295660485e-09,2.184924999875003e-07,0.9263087830084269
2.244349990678541e-07,0.9999376009546285,2.244349990678541e-07,0,2.244349990678541e-07,-1.743922596535883e-09,2.244349990678541e-07,0.9271829467221843
2.314192469945158e-07,0.9999429778312358,2.314192469945158e-07,0,2.314192469945158e-07,-1.503997960156015e-09,2.314192469945158e-07,0.9281777550310568
2.407096234972579e-07,0.9999490352445819,2.407096234972579e-07,0,2.407096234972579e-07,-1.239109611176007e-09,2.407096234972579e-07,0.929450258051549
2.5e-07,0.999954054081835,2.5e-07,0,2.5e-07,-1.025339854801399e-09,2.5e-07,0.9306687800095478
2.505002500004167e-07,0.9999542940172892,2.505002500004167e-07,0,2.505002500004167e-07,-1.015329579310845e-09,2.505002500004167e-07,0.9307327948631384
2.51e-07,0.9999545321572935,2.51e-07,0,2.51e-07,-1.005401035382228e-09,2.51e-07,0.9307966500925486
2.510002500004167e-07,0.9999545322760789,2.510002500004167e-07,0,2.510002500004167e-07,-1.005396001979863e-09,2.510002500004167e-07,0.930796682012258
2.510007500012499e-07,0.9999545325135547,2.510007500012499e-07,0,2.510007500012499e-07,-1.005386187285443e-09,2.510007500012499e-07,0.9307967458514997
2.510017500029165e-07,0.999954532988483,2.510017500029165e-07,0,2.510017500029165e-07,-1.005366411991838e-09,2.510017500029165e-07,0.9307968735296325
2.510037500062496e-07,0.9999545339383824,2.510037500062496e-07,0,2.510037500062496e-07,-1.00532679118586e-09,2.510037500062496e-07,0.9307971288842684
2.510077500129159e-07,0.9999545358380189,2.510077500129159e-07,0,2.510077500129159e-07,-1.005247648164519e-09,2.510077500129159e-07,0.9307976395866886
2.510157500262484e-07,0.9999545396368286,2.510157500262484e-07,0,2.510157500262484e-07,-1.00508934542517e-09,2.510157500262484e-07,0.9307986609640194
2.510317500529134e-07,0.9999545472326977,2.510317500529134e-07,0,2.510317500529134e-07,-1.00477283315922e-09,2.510317500529134e-07,0.9308007036085774
2.510637501062435e-07,0.9999545624173523,2.510637501062435e-07,0,2.510637501062435e-07,-1.004140166544431e-09,2.510637501062435e-07,0.9308047884573165
2.511277502129037e-07,0.9999545927581501,2.511277502129037e-07,0,2.511277502129037e-07,-1.002876230299548e-09,2.511277502129037e-07,0.9308129563940378
2.51255750426224e-07,0.9999546533259051,2.51255750426224e-07,0,2.51255750426224e-07,-1.000353891031597e-09,2.51255750426224e-07,0.930829285229689
2.515005000008333e-07,0.9999547687167418,2.515005000008333e-07,0,2.515005000008333e-07,-9.955513693253023e-10,2.515005000008333e-07,0.9308604815534689
